"","Female_18over_pt","Pop_20_24_18over_pt","Pop_25_44_18over_pt","Pop_45_64_18over_pt","Pop_65_84_18over_pt","Pop_85over_18over_pt","Hispanic_pt","NH_White_pt","NH_Black_pt","EduLHigh_18over_pt","Poverty_18over_pt","Insured_19over_pt","MHI","CHD","CSMOKING","BPHIGH","HIGHCHOL","OBESITY","DIABETES","Latitude","Longitude","Metric_2.5km","Metric_5km","Metric_11.1km"
"323",48.2063684,8.504635228,25.27206771,37.20274083,25.151148728,1.209189843,0,94.4630362,3.742013995,18.41999194,8.988311165,92.98605414,40396,9.5,23.5,40.9,40.9,34.2,13.9,33.84258,-87.83541,0,0,0
"324",52.21187427,8.119906868,25,32.97438882,25.261932475,5.325960419,0.73320719,75.14191107,20.93188269,9.895227008,11.38461538,91.56886967,47566,8.7,18.9,42.1,39.9,33,13.7,33.70173,-87.89386,0,0,0
"325",53.16205534,5.368906456,32.87220026,36.00131752,21.080368905,2.009222661,6.021282118,71.60654036,19.67298209,19.6969697,22.38955823,89.05455778,31887,11.2,25.8,47.5,43.3,38.6,17.6,33.6188,-87.81682,0,0,0
"326",53.77519645,7.823710284,32.04646396,33.89135634,22.002049883,1.264092928,0.587606838,94.73824786,1.949786325,21.66040314,24.0519303,83.4026334,37708,10,25,42.4,42,34.6,14.3,33.64746,-87.60703,0,0,0
"327",55.97484277,9.0367428,34.12777226,29.46044356,22.1449851,1.191658391,18.09399478,74.30809399,6.710182768,19.1327375,11.65177094,87.8,42865,8.4,21.1,41.4,38.8,34.8,13.1,34.52317,-87.61996,0,0,0
"328",49.83890954,17.29863693,35.43990087,27.50929368,12.465923172,4.48574969,37.9398827,50.05498534,9.677419355,29.78934325,15.84741423,89.53727506,42756,9.3,22.1,42.2,38.7,36.3,14.3,34.54181,-87.71911,0,0,0
"329",50.07444169,4.367245658,32.3573201,37.41935484,20.694789079,2.481389578,2.462043496,95.81452606,0,12.15880893,9.627791563,87.7744511,42478,7.8,20.1,41,39.3,33.5,11.9,34.49524,-87.85522,0,0,0
"330",50.05574136,8.361204013,43.99851356,29.80304719,14.604236343,1.523597176,39.76945245,48.23159549,10.24364684,29.24563359,22.12121212,75.20091848,42628,8.8,24,44.4,39.3,37.5,14.8,34.50278,-87.7576,0,0,0
"331",46.0245343,8.859609269,37.52839618,26.39709223,21.444797816,4.225352113,25.6783587,68.82859034,4.665784249,21.35393003,18.61111111,85.36585366,40462,8.7,22.7,38.3,36.4,37.2,13.8,34.4434,-87.65254,0,0,0
"332",53.84615385,2.834008097,39.37246964,25.65789474,26.92307692,0.759109312,0.243817485,94.53152212,0,23.7854251,27.22672065,87.57150286,35784,10.8,25.6,44.3,41.3,37.1,15.7,34.52109,-88.07272,0,0,0
"333",50.8988764,7.640449438,31.74157303,36.17977528,19.999999997,2.696629213,1.194029851,98.80597015,0,17.24719101,11.06741573,89.15866742,41518,9.4,20.9,43,40.6,34.2,13.5,34.44489,-88.04154,0,0,0
"334",47.39413681,6.758957655,25.6514658,43.15960912,19.869706841,2.280130293,0.588620013,96.4028777,0,23.53420195,14.00651466,83.70554177,39583,9,23.4,40.9,39.2,35,13.2,34.36567,-88.01269,0,0,0
"335",53.30966799,10.9208603,24.72332428,40.27980789,19.816245568,1.524326582,2.75862069,95.82999198,0.33680834,20.69325538,12.90457298,85.60016817,37463,9.4,23,42.9,40.5,35.5,13.7,34.35789,-87.69892,0,0,0
"336",52.41552639,5.752583077,26.47305222,37.61519129,22.814856182,2.345713488,5.367835757,81.95038494,7.784431138,22.06087685,26.33342642,83.04297329,27418,11.6,26.9,46.1,42.5,45.2,17.7,31.08825,-86.08722,0,0,0
"337",51.28068303,5.709711846,30.78975454,40.60832444,21.771611523,0.373532551,2.880324544,92.81947262,3.367139959,12.80683031,14.62113127,87.60376314,62813,9,20.5,42.6,40.1,40.8,14.3,31.15515,-85.88601,0,0,0
"338",54.91219744,7.997152349,31.84622686,33.27005221,22.06929283,3.037494067,2.402621041,79.43210775,14.17910448,24.94067394,25.46125461,83.50438048,27397,11.4,25.4,45.8,41.8,43.9,17.2,31.0508,-85.91139,0,0,0
"339",49.70346715,5.702554745,31.36405109,34.76277372,22.308394164,3.421532847,2.44211288,83.04992764,11.86685962,17.76916058,16.41860465,83.11533888,43104,10.3,23.4,44.9,41.5,42.7,15.8,31.07258,-85.73587,0,0,0
"340",51.07913669,7.360265634,27.69784173,33.20420587,25.152185941,0.88544549,8.246753247,78.61471861,11.1038961,23.21527393,19.14775872,78.60373092,42180,10,25,43.4,40.2,43.8,15.9,31.11865,-85.613,0,0,0
"341",51.14555256,7.985175202,28.50404313,37.83692722,22.607816708,1.28032345,1.537216828,95.14563107,1.968716289,18.2277628,12.70215633,84.79591837,38750,8.3,22.5,40.2,39.1,40.4,12.7,31.09178,-85.52513,0,0,0
"342",47.84688995,9.090909091,34.76874003,35.5661882,15.789473682,2.870813397,7.717750827,13.12017641,78.05953693,20.41467305,27.67145136,85.77235772,25135,11.4,25.1,56.6,42.1,46,24.4,32.97561,-88.02878,0,0,0
"343",58.26114854,4.266923324,21.01379532,34.71286493,33.46166186,4.074430542,0,19.94991653,78.29716194,27.36605711,30.96015676,91.90071848,19743,11.2,24.7,53.7,40.4,44.8,23.4,32.89681,-87.87663,0,0,0
"344",49.6124031,15.4126767,31.05335157,37.25490196,12.44870041,1.778385773,0.099403579,16.23591783,82.07422134,19.5622435,37.20930233,79.06976744,21827,11.2,27,55.8,41.2,47.3,24.5,32.68804,-87.93888,0,0,0
"345",52.57054503,6.416698879,33.0112099,35.44646308,21.182837259,2.435253189,0,66.67624246,31.4852054,17.81986857,17.53272511,91.8908069,49832,9.4,23.4,45.6,40,42.6,16.2,32.94623,-87.5563,0,0,0
"346",49.14933837,4.631379962,32.13610586,36.38941399,23.251417769,0.56710775,0,54.35082873,45.64917127,16.06805293,20.51039698,90.71770335,37992,10.3,23,51.2,42.5,45,19,32.86382,-87.70115,0,0,0
"347",51.39802632,4.029605263,29.60526316,39.47368421,17.598684215,5.838815789,4.04040404,47.22222222,48.73737374,10.77302632,18.00986842,94.07783418,47431,8.8,22,47,39.8,43.6,16.9,32.7842,-87.52784,0,0,0
"348",54.95049505,7.487623762,34.9009901,31.55940594,15.841584159,1.175742574,0.244498778,16.72371638,83.03178484,17.94554455,23.82425743,90.70855615,31316,8.1,21,49.8,36.6,47.2,18.9,32.746,-87.73325,0,0,0
"349",58.12451563,10.35908034,23.68896926,33.91888401,22.836476364,4.081632653,0,25.14124294,73.80952381,15.83570137,28.85386054,84.03361345,23750,10.2,24.1,53.1,40.2,48.4,21,32.64933,-87.64734,0,0,0
"350",48.67674858,5.482041588,26.65406427,40.83175803,21.455576563,2.36294896,4.442825929,33.06627822,62.49089585,24.19659735,24.57466919,88.29268293,28015,11.2,26,53.1,41.4,48.9,22.5,32.54421,-87.64133,0,0,0
"351",51.78849145,9.953343701,26.90513219,36.85847589,21.772939345,3.188180404,0.499687695,49.15677701,49.40662086,28.07153966,15.47433904,89.65517241,39479,9.8,24.3,49.4,40.7,39.7,18.7,31.60604,-85.32977,0,0,0
"352",48.69198312,9.915611814,27.38396624,28.86075949,26.4978903,4.894514768,4.258241758,51.40796703,44.33379121,21.56118143,15.77747378,86.45072993,43710,10.5,21.1,50.6,42.3,36.8,17.7,31.56633,-85.25516,0,0,0
"353",54.5302714,8.935281837,18.62212944,31.85803758,34.73903967,2.505219207,3.43905235,73.78677875,22.00993504,21.00208768,15.74112735,85.53648069,39345,10.8,23.2,48.6,44.3,36.7,17.3,31.61468,-85.14649,0,0,0
"354",52.67983075,12.27080395,27.99717913,35.33145275,18.124118473,5.14809591,2.406417112,72.99465241,23.79679144,17.48942172,11.42454161,87.78248588,44375,9.2,22.5,47.4,41.7,37.8,16.6,31.44175,-85.33183,0,0,0
"355",55.11175497,3.704470199,33.56788079,37.41721854,19.722682118,2.793874172,0.948737567,74.36878347,23.51951033,14.7557947,9.236947791,83.1702544,59232,7.9,21.6,41.6,38.9,35,13.4,31.3541,-85.31355,0,0,0
"356",47.89644013,5.987055016,27.10355987,36.08414239,24.595469252,1.375404531,7.488986784,85.9030837,5.475141598,18.60841424,12.45954693,86.9118905,42070,9.3,23.2,43.7,41.3,35.4,14.9,31.40992,-85.14971,0,0,0
"357",49.68225148,7.648660917,30.70812528,36.69995461,21.130276899,0.453926464,2.349172451,91.63552233,4.32461292,13.66318656,8.490351873,90.48825426,59254,6.9,19.9,35.7,36.3,30.9,11.8,31.22828,-85.59603,0,0,0
"358",54.83784866,5.978913653,34.09849193,34.6323235,19.124516215,3.896970506,2.781198686,83.08702791,9.441707718,4.817829975,6.905475347,92.87295876,68460,6.5,15.7,34.2,35.3,28.7,10.8,31.22207,-85.46382,0,0,0
"359",53.2267614,5.447010065,30.25458851,36.53049142,22.024866784,2.782711664,3.31797235,83.05299539,9.781105991,4.01124926,5.965068088,94.34019832,77500,6.8,14.5,35.8,36.8,28.7,11.4,31.25537,-85.4615,0,0,0
"360",55.74425574,11.28871129,34.83183483,28.03862804,19.180819176,3.762903763,1.920581365,51.57020504,43.26498832,10.88911089,16.11721612,85.64674097,40641,8.4,21.6,39.4,35.8,35.2,14.9,31.25336,-85.41328,0,0,0
"361",55.47678128,9.925558313,38.17795108,30.41474654,17.050691246,1.028004254,8.634646519,47.70642202,38.04641123,16.90889755,17.30017762,81.66002175,38565,7.3,24.2,39.6,34.7,37.3,14.9,31.27555,-85.43448,0,0,0
"362",52.3255814,4.809725159,32.34672304,33.19238901,23.8372093,3.964059197,0.755166932,81.63751987,15.77901431,5.285412262,10.14799154,92.01500536,60313,8.1,15.9,38.8,38.1,30.6,12.9,31.23578,-85.4197,0,0,0
"363",53.827073,6.378454996,35.18781006,28.66761162,22.501771798,4.961020553,4.66554244,79.08937605,14.47442383,9.603118356,12.40255138,88.8769286,48218,7.9,17.8,38.2,37.5,30.8,12.7,31.22006,-85.41934,0,0,0
"364",49.46236559,8.400537634,37.5,34.67741935,14.112903226,1.814516129,1.03908956,12.71647699,84.26521524,29.09946237,47.74575018,74.83095417,14623,11.2,35.7,52,37.9,49.6,25.5,31.22812,-85.399,0,0,0
"365",51.9603425,12.34790446,36.27760252,30.28391167,16.538981523,1.577287066,9.733017911,43.8323758,42.14261575,22.89319513,16.26858945,81.68044077,40031,9.6,25.7,42.2,37.7,36.9,16.4,31.20797,-85.41211,0,0,0
"366",53.52288705,6.998906421,36.2130917,33.2448055,19.715669426,1.546633339,6.894567219,74.17127072,14.90561694,13.73222934,14.77894079,87.73734177,50943,8.3,22.5,37.9,37.3,34,13.9,31.16581,-85.42683,0,0,0
"367",51.64163909,9.162636803,34.71621278,35.352507,16.009162634,2.010689743,4.629449523,65.06516242,27.62108539,11.65691016,9.722575719,88.30499742,54184,7.2,20.9,37.8,35.6,33.8,13.2,31.17851,-85.35856,0,0,0
"368",57.47490755,8.029582673,37.40095087,31.51082937,16.745905965,2.509244585,1.791101056,26.75339367,68.57088989,25.19809826,27.06385252,83.21927183,28532,10,29.5,46.7,37.1,42.9,20.2,31.20833,-85.37544,0,0,0
"369",54.18668497,9.299931366,33.76801647,31.60603981,20.006863421,2.196293754,4.32132964,62.13296399,29.22437673,15.06520247,19.01166781,83.54963171,36053,8.9,23.5,40.5,37.3,35.3,15.2,31.19063,-85.39499,0,0,0
"370",57.89141414,10.16414141,30.74494949,33.6489899,20.959595964,2.904040404,5.463728191,33.47107438,59.96326905,25.63131313,45.79319204,76.5847348,15651,14.6,32.6,52.7,42.3,45,25.5,31.2153,-85.39281,0,0,0
"371",51.25588697,8.98744113,39.05023548,30.41601256,15.266875981,1.923076923,1.409277745,20.25836759,74.83852026,24.60753532,29.92573176,84.08785298,24627,10.3,28.8,49.5,37,44.4,22.5,31.23102,-85.35582,0,0,0
"372",53.85846942,7.9090618,26.60902978,34.80627602,25.040025618,2.369516491,0.669975186,21.61290323,77.09677419,22.38232469,23.2788985,80.94928479,30483,10.9,25.5,52.3,40,43.7,23.9,31.27718,-85.38388,0,0,0
"373",51.67165669,7.46007984,30.93812375,36.00299401,19.985029942,3.468063872,4.042145594,65.72796935,28.25670498,16.89121756,12.000998,86.61278101,41827,8.2,24,40.9,37.3,35.9,14.9,31.27009,-85.27613,0,0,0
"374",51.97095436,0.31120332,24.89626556,42.42738589,27.28215767,1.867219917,1.01010101,85.60606061,9.848484848,19.60580913,21.78423237,92.20917823,36295,11.5,25.3,46.1,42.2,37,18.8,31.24758,-85.14775,0,0,0
"375",53.54037267,5.279503106,23.72670807,40.86956522,25.652173913,2.546583851,0.868676546,68.62544711,30.19928462,24.34782609,15.0310559,87.86926461,43295,10.1,25.2,45.7,41,36.7,18.3,31.07719,-85.11589,0,0,0
"376",52.58021833,9.245782335,29.63943103,34.55176977,21.882236194,1.720145551,3.216223198,80.52182898,13.34280548,15.89480648,13.79424413,88.69579889,41932,9.2,23.7,40.9,39.3,34.6,15.4,31.16595,-85.24559,0,0,0
"377",53.86819484,6.524134891,30.50473881,38.19704651,20.343839542,2.182058629,0.385964912,86,10.71929825,17.74300198,16.00176328,84.59826397,42131,9.9,25.7,41.7,40.3,35.6,16.2,31.07035,-85.29992,0,0,0
"378",50.23148148,7.638888889,37.19729345,38.37250712,13.995726495,1.727207977,0.862984599,86.65693043,9.824747743,14.5477208,15.31339031,83.29470494,49736,8,23.4,36.8,37,33.1,13.3,31.07365,-85.42922,0,0,0
"379",49.51340616,9.136047666,26.17676266,40,19.324726909,1.86693148,0,95.3295845,0,17.97418073,19.32472691,91.20700183,39051,9.6,24.8,41,40.1,37.4,14,34.8521,-85.70057,0,0,0
"380",57.39596209,3.790688092,33.53934899,33.49814586,25.381128966,1.524515863,4.970487729,84.24976701,6.4305685,15.28636176,22.90894108,82.12943633,30071,10.3,24.4,42.6,40.5,38.6,15.3,34.95004,-85.75847,0,0,0
"381",50.11671335,6.232492997,32.63305322,34.52380952,23.832866479,2.100840336,4.614577871,81.15714036,8.267785352,21.14845938,19.42789035,93.42262617,34372,9.9,24.4,43.1,40.5,38,15,34.88585,-85.92882,0,0,0
"382",46.05418139,8.186101296,30.15312132,36.04240283,20.376914015,2.237926973,6.716768436,87.13010803,0.32879286,13.89870436,20.55359246,84.98803828,39583,9.9,24.1,41.2,40.3,37.6,14.4,34.86691,-86.21818,0,0,0
"383",50.30721966,6.874039939,28.60983103,41.66666667,17.242703533,1.651305684,3.80952381,89.13690476,0.892857143,22.46543779,17.93394777,85.50893551,38669,9.8,25.1,41.7,40.6,37.4,14.3,34.67758,-86.25653,0,0,0
"384",53.43447113,8.933839022,31.35271808,36.19890434,19.637589549,1.643489254,1.596944975,90.69605971,5.780246485,15.97134429,16.77201854,86.09740399,40381,9.5,23.1,42.5,40,37.5,14.6,34.75901,-86.04863,0,0,0
"385",52.67018779,8.362676056,33.48004695,31.39671362,22.329812203,3.3157277,4.03567447,90.10033445,4.102564103,13.05751174,15.90375587,88.84615385,40846,9.8,22.7,41.3,40.2,36.9,14.2,34.62555,-86.12174,0,0,0
"386",57.16431361,6.097927305,31.4809252,33.46350255,22.709522381,4.175428056,7.391414783,77.6987554,8.686817374,19.97596876,23.02475415,81.84309695,36552,10.6,21.7,42.3,40.4,35.8,14.7,34.66334,-86.03587,0,0,0
"387",54.50691656,2.989736725,26.17135207,37.68406961,28.46943329,1.606425703,1.680672269,94.53781513,2.661064426,10.75412762,7.206604195,94.03120054,50063,8.9,17.9,41.7,40.9,33.8,12.9,34.66186,-85.98227,0,0,0
"388",48.23594267,4.6030871,30.37486218,39.27783903,19.597574419,4.658213892,0.872288079,94.78863789,0,21.91289967,23.12568908,84.82316903,31657,10.9,25.5,42.9,41.4,38.2,15.3,34.69929,-85.80798,0,0,0
"389",50.69890442,6.951265584,32.81072913,33.20740461,21.420476011,2.342274273,1.609395389,90.85109468,1.029433087,17.77483944,19.36154137,86.41408343,43125,10,24.7,42.3,41,37.7,14.6,34.56875,-85.97062,0,0,0
"390",54.5256745,6.83202785,39.59965187,33.11575283,16.492602262,1.784160139,11.24100719,13.75899281,74.76019185,18.71192341,29.41688425,70.12647187,31084,8.7,28.3,47.7,35.3,45.3,18.4,33.57945,-86.72284,0,0,0
"391",48.2421875,5.533854167,46.02864583,30.40364583,12.239583333,0.520833333,19.60682876,14.43352302,60.83807553,25.1953125,38.73697917,73.61758827,20061,9.6,29.8,48.2,36.8,46.4,20.7,33.54282,-86.75243,0,0,0
"392",50.58556857,10.08689082,38.08084624,39.17642614,9.10464677,1.9644881,0,10.31955438,88.83025506,22.40272006,26.52058935,74.9229584,29329,8.3,25.4,49.1,35.6,44.2,19.2,33.56321,-86.76407,0,0,0
"393",56.22140897,5.580969808,28.042086,45.105215,18.29826166,1.967063129,0.839771582,1.377225395,97.48068525,23.28453797,21.36322049,85.31564501,22476,9.5,24.3,54.1,38.4,44.5,21.5,33.54422,-86.77497,0,0,0
"394",57.5,14.88636364,36.70454545,30.79545455,12.386363637,3.352272727,1.822157434,0,97.26676385,21.98863636,47.95454545,74.82954545,16515,12.1,30.5,56.5,39,50.1,25.7,33.55258,-86.80168,0,0,0
"395",50.2919708,6.496350365,28.61313869,35.0729927,26.67883212,1.934306569,1.775912173,1.065547304,97.15854052,22.48175182,27.88321168,84.66076696,24511,12,25.8,57.3,40.4,47.6,25.9,33.54997,-86.83247,0,0,0
"396",59.33598938,8.977423639,31.44754316,32.24435591,20.690571053,3.373173971,0.224627323,2.021645906,97.75372677,10.03984064,12.13618891,85.29745042,37432,8,18,50,36,41.3,18.5,33.54293,-86.87713,0,0,0
"397",54.00447427,4.205816555,28.32214765,42.99776286,20.850111861,3.310961969,3.092783505,0,96.90721649,10.15659955,15.48098434,84.29084381,25810,8.9,20,52.2,37.4,42.5,20.1,33.52797,-86.8603,0,0,0
"398",49.62962963,14.38271605,21.60493827,39.87654321,16.296296297,4.75308642,8.866736621,0,90.7135362,13.88888889,15.80246914,84.43037975,34044,9.4,18.4,53,37.8,41.3,20.4,33.52621,-86.83523,0,0,0
"399",48.10286678,6.112984823,37.64755481,35.91905565,16.315345702,1.728499157,1.247248716,5.172413793,91.78283199,24.03035413,36.42495784,72.58407833,21147,10.2,27.2,52.9,37.5,46.7,22.4,33.52988,-86.81973,0,0,0
"400",63.70656371,3.436293436,24.09266409,44.13127413,20.888030885,4.903474903,2.618453865,12.90523691,83.69700748,26.44787645,23.71705964,76.06032045,31568,11.1,25.4,53.7,39.1,44.8,22.9,33.53734,-86.80365,0,0,0
"401",56.37583893,15.83892617,28.9261745,39.66442953,11.744966443,1.342281879,14.74654378,4.505888377,78.69943676,24.22818792,30.7330195,78.86843899,22697,10.3,30,51.5,37,48.4,22.7,33.55323,-86.743,0,0,0
"402",62.48057196,9.325458502,45.44606776,32.14174697,10.599937831,0.683866957,6.548042705,28.25622776,63.25029656,20.98228163,40.1209036,69.95472186,32153,9.7,28,51.3,37.9,46.5,20.9,33.55303,-86.71549,0,0,0
"403",57.00586042,1.758124667,35.42887587,39.63771977,19.232818332,3.942461375,2.848885219,28.9017341,68.24938068,17.79435269,25.94565796,82.41875333,27259,8.5,25.9,46.9,35.1,43.9,17.9,33.56509,-86.71027,0,0,0
"404",51.28205128,13.34283001,27.25546059,38.79392213,18.328584998,0.949667616,0.155098876,6.436603335,90.18999612,18.13865147,22.55381605,80.30753968,34193,8.2,25.4,48.8,35.1,44.6,19.3,33.55213,-86.72772,0,0,0
"405",52.56797583,5.567544238,40.09495037,30.29779888,15.882606824,1.165299957,4.971590909,1.846590909,90.08522727,19.46482521,40.22442814,78.6332574,17685,9.2,29.7,50.2,35.3,48.3,21.1,33.53829,-86.72706,0,0,0
"406",54.55640305,8.711360899,46.84865516,29.62665596,12.565234849,0.963468487,4.620891637,66.87276277,26.13081679,5.981533521,13.24769169,89.44601698,66825,4.6,16,30.5,29.2,31.5,8.4,33.53335,-86.74796,0,0,0
"407",50.19993848,3.998769609,41.95632113,35.34297139,17.286988619,0.738234389,4.809725159,75.50211416,17.2832981,4.214087973,7.663896584,91.7820868,78676,6,13,33.1,33.2,28.1,9,33.52129,-86.74911,0,0,0
"408",52.67770204,9.4125284,44.88802337,26.32262253,14.475819538,1.655306719,3.426017875,35.22840119,58.09334657,15.93638429,36.09217786,84.03167272,31265,8,25.4,44.1,34.2,42.7,16.5,33.52607,-86.78307,0,0,0
"409",41.72382941,10.82612586,46.64479571,26.96093051,10.855949895,2.206978825,1.515151515,41.75084175,51.73961841,21.89084402,38.46755278,83.52339756,20862,8.1,26,43.8,34.2,41.6,16.3,33.51757,-86.81074,0,0,0
"410",46.90533981,7.038834951,28.09466019,44.23543689,15.169902912,2.366504854,0,0,99.33673469,31.06796117,39.5631068,76.89912827,14396,12.1,29.3,56.2,39.2,48.3,26.1,33.51324,-86.83003,0,0,0
"411",55.27910686,23.92344498,15.6937799,17.38437002,18.373205739,1.180223285,5.110870741,25.58139535,66.87398594,9.696969697,24.63848721,87.79850746,24203,6.7,20,37.5,30.7,35.9,14.5,33.51252,-86.85771,0,0,0
"412",62.10995542,7.082714215,27.48885587,43.48687469,17.087667163,3.219415552,4.663608563,2.331804281,92.39296636,20.20802377,39.32639921,75.96588058,19808,11.6,24.7,57.6,40.3,47.1,25.1,33.51226,-86.84414,0,0,0
"413",56.51526433,8.823529412,38.16083395,30.64035741,17.088607592,2.010424423,1.677769553,1.03626943,96.81717246,11.87639613,35.10796724,79.69276883,25952,9.5,26.3,51.9,36.6,47.7,21.9,33.50597,-86.87456,0,0,0
"414",60.16949153,9.443099274,37.40920097,28.57142857,17.312348665,2.542372881,0.16,7.6,91.2,17.79661017,37.53026634,69.34487021,22132,11.9,29.7,57,39.3,50.4,25.8,33.50942,-86.8859,0,0,0
"415",47.31585518,4.119850187,40.82397004,34.082397,16.354556807,1.997503121,0,0,100,14.48189763,28.46441948,78.3817952,25682,10.7,22.4,55.2,38.3,45.2,22.9,33.51726,-86.89128,0,0,0
"416",53.076445,9.757613424,31.94530764,39.96270976,17.402113112,0.31075202,1.46780303,6.25,92.09280303,14.1081417,33.00186451,77.68800497,23661,9.7,27.5,53.1,37.4,48.5,22.4,33.50527,-86.90151,0,0,0
"417",52.85714286,13.14285714,33.02857143,35.54285714,12,2.4,0.935960591,5.270935961,93.79310345,6.914285714,26.11428571,77.33875654,34224,7.2,21.4,45.6,33.3,42,16.4,33.50562,-86.92448,0,0,0
"418",53.52303523,6.775067751,31.54471545,38.64498645,14.742547426,3.739837398,1.322459775,4.209830284,94.46770994,9.945799458,15.70827489,87.72130211,43083,8,19.4,50.4,35.7,41.9,18.4,33.48477,-86.89815,0,0,0
"419",53.07917889,6.891495601,32.40469208,40.58651026,15.659824046,2.11143695,0.854893138,4.544431946,88.84139483,10.23460411,31.5542522,78.17859255,27264,8.7,27.6,50.8,35.4,48.3,20.8,33.49692,-86.89076,0,0,0
"420",57.64442231,8.740039841,37.35059761,35.75697211,14.91533865,0.672310757,0,2.21402214,96.6401243,13.47111554,19.09860558,84.76357268,31854,7.8,24.4,50.8,36,45.1,18.9,33.4787,-86.8899,0,0,0
"421",52.1102791,9.802586794,25.73179033,35.22804629,25.731790335,0.884955752,0.356652949,3.53909465,92.18106996,22.2940776,17.88034188,82.79232112,35667,9.1,24,52.2,37,45.2,21.3,33.48597,-86.86974,0,0,0
"422",53.89797883,13.66698749,28.87391723,38.59480269,17.516843123,0.769971126,20.56005895,2.210759027,76.93441415,19.24927815,33.3012512,72.50726041,26802,8.4,26.6,47.6,34,46.3,19.7,33.49902,-86.86473,0,0,0
"423",49.6243924,11.48917366,24.56915599,38.79805568,22.271321251,2.872293416,2.89965662,4.502098436,91.94963754,22.31551038,42.64250994,79.84975696,17431,11,27.7,54.2,38.2,48,24,33.49532,-86.85159,0,0,0
"424",54.1385653,10.72961373,34.94788473,29.67504598,22.011036175,2.636419375,1.068376068,5.288461538,92.89529915,21.9497241,32.16253444,78.37465565,22337,10.6,25.7,56,39.5,46.7,23.4,33.50074,-86.8271,0,0,0
"425",56.95945946,35.45045045,20.47297297,8.310810811,2.297297298,0,4.003170828,40.58660325,44.19342053,2.027027027,56.19491965,91.2132753,15109,3.9,21.6,25.2,21.4,32.4,7.5,33.50419,-86.8034,0,0,0
"426",49.61809636,10.28202115,46.21034078,26.52761457,12.485311398,4.083431257,5.570362473,77.85181237,12.63326226,2.23266745,13.32927572,96.30195599,50289,5.3,11.9,28.8,29.6,25.7,7.3,33.50756,-86.78366,0,0,0
"427",49.28452579,5.424292845,40,33.04492512,19.201331116,1.59733777,2.856318523,89.29601847,6.231967686,3.560732113,5.757071547,94.26751592,77625,5.6,10.9,32.1,34.7,25.8,7.8,33.51203,-86.76945,0,0,0
"428",52.35824059,7.631160572,33.06836248,23.58240594,34.49920509,1.218865925,1.834407536,90.77838374,3.470500744,1.801801802,11.39374669,94.59459459,58088,6.8,11.5,34.3,36.3,26.8,9.4,33.49888,-86.78258,0,0,0
"429",48.99713467,13.94460363,50.42979943,19.3887297,15.281757402,0.955109838,2.836230558,74.7483989,14.91308326,2.578796562,24.73734479,90.63992359,34055,5.4,14.5,30.1,30.4,28.4,8.2,33.49718,-86.79176,0,0,0
"430",43.39688042,15.84055459,61.10918544,14.73136915,7.625649913,0.693240901,4,70.4375,19.84375,4.090121317,22.48416608,87.80056577,39926,4,16.4,27.5,26.2,29.8,7.3,33.49358,-86.80099,0,0,0
"431",42.08347706,17.69575716,51.70748534,20.38634012,6.553984133,1.379786133,13.8781575,65.26002972,15.30460624,7.485339772,26.49189376,81.81184669,34657,4.8,16.7,27.7,27.4,31,8.3,33.48687,-86.81736,0,0,0
"432",58.36298932,6.939501779,41.72597865,32.47330961,13.256227758,0.978647687,1.997780244,0.499445061,97.50277469,22.59786477,51.51245552,79.70749543,16371,11.7,33.1,54.7,37.8,52,25.8,33.4946,-86.83475,0,0,0
"433",54.90704712,4.236921747,27.53999135,29.44228275,29.87462171,6.268914829,0.883080184,3.496997527,92.7940657,21.83311716,18.15823606,82.92144748,34550,11.3,18.1,57,40.1,41.3,23.4,33.48572,-86.83279,0,0,0
"434",55.28756957,16.40074212,50.01855288,23.93320965,6.12244898,0,10.64943059,17.45152355,65.83564174,9.424860853,21.81818182,77.51214046,33825,3.9,19.9,31.8,24.6,37.4,9.2,33.4725,-86.83472,0,0,0
"435",61.06896552,7.310344828,30.82758621,34.06896552,20.999999997,2.068965517,0,3.414634146,96.58536585,11.96551724,18.37931034,89.29954241,29509,10.3,22.4,55.3,38.8,45.6,23.5,33.48065,-86.85088,0,0,0
"436",52.64934188,5.298683766,28.88963888,42.08572393,20.249746881,3.172460344,3.059536935,53.25248071,41.01433297,8.876139048,8.066149173,88.38862559,61148,7.4,15.7,43,36.7,33.1,12.8,33.57669,-86.69674,0,0,0
"437",60.86956522,10.83142639,31.50266972,33.48588863,19.908466819,0.991609458,6.643529995,18.09618245,74.46703024,28.83295195,38.06254767,76.52040031,22424,12.2,30.6,52.5,39.5,47.2,23.6,33.57109,-86.80063,0,0,0
"438",57.6574369,6.885567263,47.4883607,18.81891693,14.702278853,10.2425876,7.619253184,82.8836607,9.497086121,7.669688802,10.74380165,88.48111439,53479,8.4,13.6,37.8,35.9,26.7,10.1,33.52057,-86.72594,0,0,0
"439",51.73453997,6.686777275,43.84112619,26.69683258,19.306184015,2.413273002,0.609260764,1.34037368,98.05036556,13.62493715,15.53544495,92.27662797,34709,9.1,22.3,53.5,37.7,44.7,21.4,33.46281,-86.89014,0,0,0
"440",56.50369004,7.426199262,26.98339483,34.6402214,25.691881923,4.197416974,0,7.177225341,92.82277466,18.17343173,27.58302583,77.02640111,25780,11,23.5,56,39.5,45.5,24.1,33.46986,-86.8743,0,0,0
